Area,ConvexArea,Perimeter,ConvexPerimeter,EquivDiameter,MajorAxisLength,MinorAxisLength,Elongation,Compactness,Eccentricity,Solidity,Extent,Circularity,RadialDistanceSD,SecondMoment,Roughness,MinIntensity,MaxIntensity,MeanIntensity,SDIntensity,MinIntensityBG,MaxIntensityBG,MeanIntensityBG,SDIntensityBG,IntensityDifference,markov1,markov2,markov3,markov4,markov5,gabormean_0_0,gaborSD_0_0,gabormean_0_1,gaborSD_0_1,gabormean_0_2,gaborSD_0_2,gabormean_1_0,gaborSD_1_0,gabormean_1_1,gaborSD_1_1,gabormean_1_2,gaborSD_1_2,gabormean_2_0,gaborSD_2_0,gabormean_2_1,gaborSD_2_1,gabormean_2_2,gaborSD_2_2,gabormean_3_0,gaborSD_3_0,gabormean_3_1,gaborSD_3_1,gabormean_3_2,gaborSD_3_2,Contrast,Correlation,Energy,Homogeneity,Entropy,x_3rdordermoment,Inversevariance,Sumaverage,Variance,Clustertendency,MaxProbability,Malignancy_1,Malignancy_2,Malignancy_3,Malignancy_4
74,76,32.38477631,31.80560929,9.706684620,10.333807740,9.271115967,1.114623932,1.127821111,0.441698434,0.973684211,0.747474747,0.919251071,1.164963998,0.160535901,0.017883928,239,976,630.4054,245.2990,208,644,315.5600,111.9662,314.8454,4508.66,4507.5200,3097.01,2565.69,1960.8000,81.1313,59.3964,68.7879,61.8928,115.2020,66.3846,105.1919,64.9440,79.2323,54.0987,122.4242,53.7268,67.9495,48.8138,89.2626,60.2904,109.1414,63.4640,97.7172,55.0354,110.0404,65.3259,112.8687,52.8964,64500,0.541,0.0068,0.0264,5.09,477000,0.0070,386,67400,208000,0.0083,2,3,3,2
218,231,57.69848481,55.43483830,16.660318750,18.211609390,15.505971200,1.174490082,1.215241129,0.524462855,0.943722944,0.712418301,0.891457797,0.709118496,0.163254356,0.039232339,227,1150,836.8119,277.6069,202,660,344.1364,106.9215,492.6756,3128.65,1480.8400,3121.20,3121.67,1479.8400,50.7255,48.7054,37.6895,43.8328,131.0915,78.5202,35.8856,47.6147,43.6993,40.4242,44.5229,49.2350,44.8987,45.6470,32.4150,43.5815,130.6275,80.4759,85.1732,62.5217,101.0294,56.4140,68.3627,55.3486,52800,0.750,0.0020,0.0443,6.34,3840000,0.0169,539,104000,366000,0.0041,2,4,5,5
232,248,63.35533906,59.06514772,17.186959430,20.067569470,15.351423990,1.307212248,1.376792812,0.644046062,0.935483871,0.649859944,0.835670863,1.642817964,0.171257246,0.067716335,78,1147,561.8319,252.6646,62,1124,405.4800,294.7641,156.3519,5782.97,5782.6600,3941.36,2913.17,2086.1300,75.0896,51.7290,69.0280,58.5742,96.5798,71.7267,85.9776,55.9986,87.2437,60.3244,102.6527,54.0045,98.5042,63.4081,51.8011,48.7156,97.1849,74.1466,118.9608,60.2876,93.6583,56.7626,111.6975,55.9777,40800,0.739,0.0017,0.0278,6.52,2060000,0.0097,461,74500,259000,0.0029,5,3,4,4
97,98,36.72792206,36.47598616,11.113245960,12.421533000,10.092177390,1.230808033,1.106652114,0.582996889,0.989795918,0.881818182,0.916151957,0.695918983,0.163324652,0.006859520,217,1168,842.0825,209.6572,170,1251,671.5385,371.3861,170.5440,19926.80,11861.9900,702387.66,699327.49,1032.2400,55.7273,57.3441,51.8545,57.2381,127.7000,57.9293,54.3000,44.6708,56.1909,46.3193,81.1455,60.8804,49.7273,57.9633,40.6182,58.1007,130.0455,57.2909,61.0364,64.8534,60.2727,57.1089,63.7000,62.7015,30600,0.733,0.0061,0.0514,5.20,7050000,0.0208,675,44300,153000,0.0095,2,4,3,2
70,73,32.97056275,32.41272801,9.440697439,11.907040230,7.808582309,1.524865815,1.235790396,0.754938661,0.958904110,0.729166667,0.837291600,2.380899223,0.178647230,0.016919175,1,2418,850.2319,802.1291,17,897,254.4231,252.4173,595.8088,3442.19,1667.6800,3445.57,3443.85,1665.3100,80.4688,70.4525,73.8854,65.7819,97.7708,73.1357,102.1458,63.0355,100.1354,65.2839,100.9688,67.0994,95.7500,77.7583,95.3229,68.4389,101.5208,76.3031,108.8854,62.9795,125.4688,74.1060,85.7813,54.5207,553000,0.576,0.0071,0.0194,5.05,262000000,0.0094,761,611000,1920000,0.0085,1,1,5,1
248,267,63.35533906,59.44431208,17.769732890,19.682936300,16.512623640,1.191993273,1.287967470,0.544237935,0.928838951,0.688888889,0.881943845,1.133748041,0.165679953,0.061731608,243,1041,735.8306,231.8030,229,939,444.3929,175.5669,291.4378,5804.21,2444.5900,5807.74,5808.14,2444.0900,52.4917,42.3093,52.6278,49.2478,124.2972,73.8176,41.9889,48.0762,53.2278,52.4596,40.9611,43.0050,39.7611,42.9333,39.8556,48.4087,126.8667,76.4532,57.0278,50.9777,94.1667,54.0746,64.8528,56.2156,31500,0.750,0.0017,0.0360,6.53,3660000,0.0146,446,61500,215000,0.0024,3,4,5,5
462,570,114.46803740,89.58471492,24.253590860,29.470694990,22.615945380,1.303093658,2.256922437,0.641163208,0.810526316,0.532258065,0.723409167,2.392085752,0.186327947,0.217382276,26,1125,562.9393,308.2696,1,1486,260.9259,280.2212,302.0133,5139.70,5138.7800,2856.50,2741.41,1609.1100,51.5553,48.1244,32.5979,43.0202,70.2051,72.8507,33.1210,39.4144,42.3502,37.5505,37.8410,43.4105,39.4355,37.9926,19.4712,31.5209,69.9758,70.8357,42.4263,40.9755,58.5599,51.2858,43.3191,43.3831,40000,0.820,0.0007,0.0423,7.45,6080000,0.0165,427,109000,397000,0.0014,5,4,4,4
222,226,56.52691193,55.41330816,16.812470930,18.510644140,15.608492090,1.185934172,1.145374956,0.537573143,0.982300885,0.730263158,0.908520397,1.994768666,0.164302451,0.019700418,174,1253,717.3423,270.4376,16,980,419.2927,185.7674,298.0497,6018.98,6019.1500,2766.32,3100.16,1520.2000,90.3289,58.2267,85.2697,58.6335,125.0493,74.2795,56.0691,50.0216,49.7599,50.3335,64.2895,53.1165,80.4605,45.6197,65.8586,44.1926,124.4441,72.0842,112.6612,58.9943,71.6086,51.5296,117.0132,54.8197,66200,0.575,0.0020,0.0184,6.35,-1420000,0.0039,659,77600,245000,0.0027,5,4,3,4
228,249,62.28427125,57.79376923,17.038151780,18.142699300,16.964569010,1.069446521,1.353979421,0.354481258,0.915662651,0.703703704,0.857793344,1.378214630,0.168390206,0.072096886,129,1093,677.4518,316.9141,141,823,286.5729,117.2974,390.8788,6591.89,2690.9500,552446.60,518101.98,109.1293,80.6111,55.1955,58.0679,52.7263,111.0926,80.5406,38.1759,40.6002,53.1944,42.7443,43.9784,41.3989,25.1944,38.5300,22.1173,39.6596,113.2716,79.7284,55.1327,47.6320,71.4136,49.3540,60.9352,55.7770,40700,0.821,0.0018,0.0424,6.41,3720000,0.0196,459,105000,383000,0.0027,4,5,5,4
93,103,41.69848481,37.15514134,10.881694610,13.229601830,9.295396177,1.423242385,1.487810900,0.711564276,0.902912621,0.715384615,0.846554606,1.385892829,0.173897909,0.108957040,28,1301,736.8602,343.0312,76,1184,452.1351,323.8058,284.7251,4846.46,1531.9900,4838.17,4838.24,1531.2900,104.3923,61.1872,85.7923,76.0283,111.8000,66.9171,75.1000,51.0481,74.9615,59.7893,77.7615,61.6017,72.6615,57.2103,91.0846,59.2634,114.9615,68.0052,90.7000,55.9324,113.9538,63.1610,102.9615,52.4262,111000,0.583,0.0050,0.0191,5.41,7290000,0.0100,672,122000,386000,0.0051,3,4,1,3
42,43,24.72792206,24.29784057,7.312732791,7.762128563,7.207558995,1.076942772,1.158553496,0.371196227,0.976744186,0.750000000,0.893971756,0.419905689,0.162995357,0.017392545,121,1437,687.0000,439.6587,160,639,246.7857,121.4902,440.2143,17021.26,4241.5100,497137.55,463429.03,843.9744,101.8750,72.3617,63.3929,75.7694,110.2857,65.4988,66.1250,58.1425,124.2857,71.8493,58.5714,56.8852,73.1429,66.5707,51.2857,68.1991,114.7679,66.0490,67.5536,54.7510,131.1429,57.7397,60.8750,52.2080,206000,0.533,0.0132,0.0243,4.42,11600000,0.0076,510,181000,554000,0.0147,1,1,1,3
199,208,54.28427125,52.39739545,15.917747000,17.868686340,14.378865790,1.242704855,1.178379242,0.593686671,0.956730769,0.737037037,0.910843033,1.339203228,0.164376591,0.034759162,224,1030,691.5879,280.8746,268,735,398.7606,109.0023,292.8274,5809.55,5811.6800,2966.99,3914.78,2103.9200,84.8815,56.6293,53.6185,54.9733,120.5259,74.7132,42.6741,50.6150,48.2370,50.6494,41.3630,49.9806,59.3889,45.9631,53.0704,54.2579,120.7074,75.7268,73.5222,55.2160,86.3296,50.0818,71.6481,53.2744,42700,0.732,0.0023,0.0491,6.21,2480000,0.0244,428,78300,271000,0.0040,2,3,4,3
162,164,47.69848481,47.09025774,14.361922090,15.682843040,13.403426740,1.170062205,1.117594584,0.519195647,0.987804878,0.723214286,0.918042408,0.891806584,0.163170041,0.012751497,154,1039,536.7654,306.0876,139,399,246.8387,56.9936,289.9267,2012.48,2414.9200,355760.16,378739.85,82.1191,37.2455,41.5581,23.1116,38.9583,97.8482,72.4844,66.2545,57.5059,106.4286,55.5274,79.5223,58.5582,84.3839,62.4400,31.3884,40.8473,96.6563,72.0590,48.1875,55.9487,66.8348,49.7636,59.5670,52.7326,48500,0.743,0.0028,0.0405,6.01,4440000,0.0167,349,90900,316000,0.0047,4,4,3,3
179,185,51.11269837,50.07960168,15.096684350,18.074615790,12.799526130,1.412131637,1.161434502,0.706062745,0.967567568,0.699218750,0.896894092,1.050279408,0.170339713,0.020212134,180,996,572.1397,247.0184,145,502,234.1429,75.8001,337.9968,5866.17,2147.6800,5862.65,5862.88,2147.0200,71.7500,53.3201,55.8711,53.5900,110.5938,73.3978,53.4570,51.4403,62.6680,47.8026,66.4063,51.7408,53.2305,45.7953,43.6172,46.8576,118.2461,75.5960,64.7148,59.5038,65.7891,51.3361,81.4063,61.7078,39200,0.724,0.0024,0.0365,6.16,-2750000,0.0147,359,69500,239000,0.0032,4,2,4,2
65,67,30.62741700,30.19733551,9.097283683,9.689458486,8.792142570,1.102058845,1.148411473,0.420284114,0.970149254,0.650000000,0.895748258,0.501492214,0.162039144,0.014042369,263,1025,695.5846,277.6314,258,916,415.0286,174.8222,280.5560,3362.75,1705.4900,3364.93,3364.33,1704.9600,82.6400,62.4722,67.9400,60.9363,107.7300,64.4352,69.8400,72.1960,65.6000,69.7698,79.7300,61.0560,99.3300,60.5146,86.0500,57.3508,107.3700,65.3237,76.6000,65.8543,85.7700,72.5579,86.9800,63.6934,70600,0.578,0.0067,0.0359,5.11,4560000,0.0146,382,77100,244000,0.0077,2,3,2,3
179,201,58.18376618,55.07318970,15.096684350,20.027506430,12.904564900,1.551970685,1.505014775,0.764737406,0.890547264,0.584967320,0.741621709,2.782731042,0.197263318,0.053461243,4,1187,586.6927,371.6144,3,443,119.7480,80.1342,466.9447,4506.03,4423.3100,424073.93,377354.18,390.4027,58.2288,52.3181,51.4085,53.9451,87.1209,77.0871,58.8170,54.5095,61.0915,53.4681,63.6699,58.7306,96.6797,66.1669,59.9575,48.7714,82.6601,71.8413,62.6961,48.9116,72.2091,61.4708,59.7288,48.3355,91900,0.690,0.0020,0.0339,6.35,-11000000,0.0122,426,146000,491000,0.0031,4,3,3,4
352,380,75.01219331,71.53152139,21.170269710,23.417563020,19.745574560,1.185965136,1.272070557,0.537607674,0.926315789,0.670476190,0.864485281,2.820987889,0.166122746,0.046401415,178,1107,894.1449,272.1004,144,1094,604.8266,362.5692,289.3183,4541.32,4535.8300,3589.30,2562.19,2209.3400,27.3962,37.3081,24.2971,41.6527,135.8533,88.5156,36.7067,43.2970,37.4076,39.1633,39.8724,43.9373,31.7067,39.6447,22.0419,35.2944,136.7810,88.7734,39.2267,43.5104,41.7429,39.8086,47.5257,48.0314,27800,0.893,0.0012,0.0797,6.88,4880000,0.0377,677,103000,387000,0.0033,4,4,5,3
234,240,57.94112550,56.37404225,17.260882180,18.733249620,16.154487600,1.159631310,1.141689831,0.506324467,0.975000000,0.724458204,0.925267628,1.647665149,0.162723142,0.027046131,177,1105,754.8205,317.7029,157,997,317.2921,163.3611,437.5284,5185.32,33526.5600,641640.21,544295.24,420.1652,56.7306,41.8993,53.7833,43.7793,128.6966,82.0914,33.2910,46.1936,42.0186,42.9628,37.5325,47.3214,55.6656,48.2281,48.0774,46.2024,127.6471,81.5350,59.0619,47.7392,57.9969,50.9056,55.7183,56.1987,56900,0.761,0.0019,0.0420,6.40,6600000,0.0163,519,117000,411000,0.0034,2,3,5,5
186,193,52.87005769,50.86267713,15.389040100,17.473014870,13.838681500,1.262621361,1.195905216,0.610517100,0.963730570,0.729411765,0.903492138,1.512832419,0.166044586,0.037968193,266,1026,626.5968,238.4304,239,613,339.3478,79.4790,287.2489,5022.67,3926.6900,496921.13,405094.57,113.7761,61.3216,52.8544,71.6196,53.7950,114.0353,72.0773,59.2784,48.1114,57.9020,45.3022,70.0471,49.1625,59.9843,43.0828,57.2157,51.8079,110.3412,69.3115,73.0902,53.1219,67.8980,49.4877,87.2902,63.7618,28500,0.772,0.0024,0.0402,6.15,1900000,0.0160,342,60700,215000,0.0041,4,5,3,3
230,240,59.11269837,56.29101927,17.112717360,19.342616720,15.296043210,1.264550345,1.208993230,0.612081188,0.958333333,0.756578947,0.912135744,1.567021041,0.164521493,0.047733891,121,2955,1018.1000,663.7217,31,957,307.0405,208.3546,711.0551,5418.81,2023.4800,5416.63,5416.34,2022.4100,75.5625,60.7381,73.3586,64.4075,92.5428,69.0698,80.5789,48.9341,92.0461,60.4466,76.0888,45.0607,82.8849,56.7552,81.2237,62.4902,87.8849,66.4056,68.8322,49.4998,61.3684,44.2999,81.3651,59.1240,263000,0.717,0.0020,0.0158,6.35,29700000,0.0050,893,453000,1550000,0.0025,3,1,1,5
484,571,103.84062040,90.17793098,24.824341680,29.005258710,25.055625130,1.157634605,1.772879927,0.503782678,0.847635727,0.650537634,0.747919217,6.035465152,0.189362438,0.131573650,4,895,290.9855,158.3377,5,356,136.1206,73.0692,154.8649,5603.15,5603.1000,3178.82,3125.39,1763.1600,69.6586,55.0725,62.9530,60.5053,102.2540,77.2958,66.7392,53.2692,55.4382,48.9007,61.8414,48.5054,55.6559,49.8673,57.5430,54.5747,101.3159,75.6363,88.9099,55.4994,53.8333,47.5804,80.4341,52.9871,21900,0.558,0.0008,0.0317,7.29,168000,0.0107,243,24600,76600,0.0015,5,5,4,2
101,102,37.21320344,36.67876668,11.340070280,12.063559590,10.782612540,1.118797466,1.091095781,0.448432249,0.990196078,0.765151515,0.943412855,0.820626337,0.160351198,0.014361482,36,1122,497.3300,302.1141,69,667,216.3226,138.9037,281.0074,5065.01,1224.0400,5062.95,5063.12,1223.8400,82.5379,51.8729,65.9621,55.9589,101.4318,66.7225,90.6970,55.9076,79.1212,54.7518,78.0606,53.3563,86.3712,58.0504,60.9924,51.9294,104.8939,68.7929,93.4015,60.9311,114.8864,53.3169,94.0000,59.0055,88200,0.544,0.0049,0.0256,5.42,-2240000,0.0086,473,94000,289000,0.0077,3,4,3,2
483,580,102.81118320,92.27395384,24.798683430,32.982338130,20.578283250,1.602774037,1.741500965,0.781489601,0.832758621,0.511111111,0.712850953,4.599745090,0.195216577,0.102491081,172,1058,619.9855,262.0113,136,674,242.6623,92.3503,377.3232,3170.92,2863.1300,388679.22,380663.29,44.7593,38.9968,40.7491,29.3640,39.9184,79.9503,80.3117,31.5884,43.5394,28.3735,38.4278,33.0032,42.5378,37.0180,35.4356,25.7386,34.5873,80.4487,78.3727,48.8021,47.2783,55.9894,52.1544,53.0201,55.0455,22600,0.855,0.0006,0.0603,7.51,-208000,0.0254,317,77200,286000,0.0019,5,5,4,4
102,103,37.45584412,37.27769854,11.396070970,11.631433010,11.377857150,1.022286785,1.094533711,0.207669320,0.990291262,0.708333333,0.922384193,0.343480548,0.160587745,0.004756149,170,2757,1032.6400,652.0340,86,623,263.7381,137.2449,768.8992,4768.91,2187.5400,4768.91,4766.86,2186.4500,84.1458,61.6462,39.1597,47.8236,93.9306,66.4014,58.2778,60.0888,80.8750,62.7032,65.6806,57.6870,87.0833,60.7862,61.3542,51.9865,96.2639,67.4128,64.9722,60.0379,115.6806,48.2874,83.4236,54.8841,389000,0.585,0.0044,0.0125,5.53,-14800000,0.0023,831,457000,1440000,0.0050,1,1,1,1
367,475,106.32590180,85.33748068,21.616635100,26.255010800,22.054043460,1.190485130,2.451332491,0.542596164,0.772631579,0.538123167,0.633280759,3.895534831,0.199768351,0.197397067,158,1038,640.9918,263.4684,117,895,252.8444,111.7872,388.1474,3786.73,6680.0800,389532.78,422591.08,98.0918,45.5191,48.5580,45.1730,56.9976,91.0601,79.9544,53.2698,48.5211,65.1114,53.7369,60.7977,57.0491,47.1686,49.4059,38.6598,43.3433,89.9282,80.0312,54.9413,58.9190,64.8226,55.4130,53.5381,55.2357,28900,0.829,0.0008,0.0493,7.19,693000,0.0198,365,83300,304000,0.0018,4,5,5,3
151,157,48.38477631,47.22304986,13.865755340,16.958036370,11.867367010,1.428963674,1.233759938,0.714331135,0.961783439,0.786458333,0.850900438,3.224109170,0.176218018,0.024010165,125,1030,559.7616,281.7332,126,426,209.5610,65.4156,350.2006,6202.37,1592.5300,6202.31,6204.11,1592.0600,70.2917,51.5869,86.2865,65.1877,113.4115,71.8622,85.6094,46.9110,85.5417,58.4801,85.0677,52.4940,33.3073,42.7173,29.9167,44.4853,119.1146,71.1408,85.2969,51.3668,121.0573,53.6534,85.0573,57.1872,56700,0.678,0.0032,0.0312,5.84,3130000,0.0116,398,84200,282000,0.0044,4,4,5,5
109,111,39.45584412,38.84761705,11.780624360,13.435136370,10.470843770,1.283099688,1.136544164,0.626573082,0.981981982,0.698717949,0.907627392,1.318219194,0.164836463,0.015415386,121,3118,1407.2800,1002.7500,8,891,203.2250,174.5652,1204.0500,4304.33,4291.3800,2039.12,2397.45,1265.9100,83.2500,65.1641,72.0641,66.9273,95.6090,70.8621,39.6795,51.8400,66.4359,53.9352,46.0449,52.7882,83.0000,63.3245,76.5192,61.7916,96.9615,71.7281,101.5641,59.9581,143.7692,55.4294,70.4808,55.4469,808000,0.639,0.0043,0.0264,5.58,-10600000,0.0021,1200,1090000,3550000,0.0152,1,1,1,1
171,179,50.28427125,48.58489701,14.755472280,16.051652210,13.814284570,1.161960442,1.176679931,0.509256998,0.955307263,0.712500000,0.910339530,1.148250711,0.162947124,0.033795344,85,2510,1072.6700,556.0085,4,1023,531.4493,261.1505,541.2232,5010.40,2088.4000,4998.72,4998.71,2086.9400,92.5375,51.6411,92.5625,73.1338,107.4458,70.5154,110.1500,56.2808,76.2583,53.1841,114.1792,57.7816,82.9875,57.3200,71.3875,56.7322,111.9292,71.4191,120.3917,53.5919,100.5458,58.7594,113.8417,50.4412,261000,0.579,0.0025,0.0110,6.09,-21500000,0.0028,977,307000,967000,0.0029,5,1,1,5
846,863,108.91168820,106.40955390,32.820125760,35.408209810,30.621501740,1.156318528,1.115754773,0.502093040,0.980301275,0.802656546,0.938899227,2.559970478,0.161698509,0.022973974,62,1236,888.2494,317.0429,18,843,241.2500,122.3637,646.9994,5826.78,5817.8700,3693.34,3461.59,2272.3500,32.0968,28.4192,39.5949,36.9712,163.4848,91.3840,38.1385,37.8908,42.0968,36.7282,36.9848,39.5305,40.6480,43.5881,35.9953,45.5540,163.9972,91.1170,45.4715,37.1327,58.4896,34.5570,46.8918,44.0246,54400,0.802,0.0005,0.0363,7.65,1470000,0.0124,780,139000,501000,0.0014,5,5,5,3
116,122,41.79898987,40.77190162,12.153015560,14.254184980,10.692201130,1.333138500,1.198570874,0.661313521,0.950819672,0.753246753,0.876891617,1.513491466,0.169632698,0.024572083,167,981,562.1897,275.6823,175,499,263.8421,93.3466,298.3476,7071.95,7066.5500,3778.38,3247.69,1910.6700,133.6234,58.6719,80.7273,62.8283,110.8117,68.0121,51.1818,59.5112,59.9481,57.6860,53.2987,53.0230,66.8636,45.0740,52.4091,51.1869,112.4351,68.4405,99.7597,61.0944,109.3766,55.5532,92.7857,68.7414,58000,0.636,0.0042,0.0365,5.59,750000,0.0156,367,77400,253000,0.0058,3,3,4,2
166,175,50.62741700,49.48970318,14.538148590,16.749739850,13.387660140,1.251132735,1.228721871,0.600964513,0.948571429,0.741071429,0.851703151,1.097098600,0.172107140,0.022472286,126,1018,669.2048,311.5636,115,841,298.6552,184.3761,370.5496,4812.45,4891.8900,570884.61,541692.39,460.4208,54.9152,57.6649,38.9554,54.0577,118.1339,73.2323,71.7321,54.9755,79.2634,58.2680,86.2366,59.1621,69.1607,51.4960,41.8170,46.8852,118.1830,70.8507,72.9554,59.3667,75.0134,51.3054,69.4509,60.7078,70800,0.666,0.0028,0.0418,6.00,9330000,0.0196,506,105000,349000,0.0046,4,5,2,3
278,294,66.04163056,62.94144165,18.813840480,21.851279340,16.472090390,1.326563832,1.248478060,0.657072627,0.945578231,0.772222222,0.881822728,1.226239043,0.167747640,0.046942949,177,1042,715.1223,288.8719,144,922,317.7561,172.8408,397.3662,6398.40,3220.0100,654221.27,687785.00,28.5149,38.7639,32.6801,34.5667,43.7501,129.4861,76.8217,32.7361,45.9552,44.7000,44.3415,32.3944,47.3448,45.1028,47.8769,36.5778,47.1359,130.7583,78.2492,48.5583,45.4445,88.6278,49.3275,67.8500,59.0906,37200,0.805,0.0017,0.0486,6.51,-2400000,0.0205,521,93200,337000,0.0042,3,4,5,3
433,442,78.08326112,75.73728857,23.480049460,23.990957870,23.095477320,1.038772983,1.120516164,0.270662691,0.979638009,0.721666667,0.948589371,0.474850806,0.159685402,0.030044500,145,1081,773.8014,314.1749,133,440,216.4970,57.7651,557.3044,7131.31,7127.0900,4684.92,6054.82,2434.6200,52.4717,37.1861,38.6067,35.3168,134.0117,90.7389,25.1550,39.4595,41.5567,38.3067,27.4200,37.7179,38.4633,39.3045,25.6467,34.3348,133.5817,90.3486,55.3467,48.7092,87.2650,45.8431,64.6733,55.0913,45500,0.825,0.0010,0.0694,7.03,1310000,0.0324,528,130000,476000,0.0027,4,4,3,3
754,1062,162.22539670,139.61899800,30.984231740,58.677174430,22.398868870,2.619649000,2.777515428,0.924273662,0.709981168,0.500000000,0.486062567,12.814945180,0.326761726,0.139351786,186,1215,869.1273,274.9039,90,883,315.8037,160.6119,553.3236,4039.75,7546.5200,631885.31,707418.77,106.2076,34.0225,42.0698,27.4131,39.6566,99.9430,95.1327,28.9635,35.3115,41.6466,39.7328,28.3561,33.6001,47.9841,46.6774,50.0444,57.2853,99.6313,91.1183,39.0869,44.8817,46.4668,40.4288,41.3647,44.2358,38100,0.853,0.0004,0.0490,8.01,432000,0.0203,525,129000,477000,0.0009,5,5,3,3
112,117,40.62741700,39.39529264,11.941642640,13.657534810,10.583156690,1.290497269,1.172763759,0.632089864,0.957264957,0.717948718,0.906857867,0.731313640,0.165103123,0.030327411,144,943,470.3482,231.3849,163,526,286.3864,103.3873,183.9619,2851.59,2136.4400,276336.37,281258.07,266.7609,90.5256,60.1026,54.3141,51.6305,104.6538,66.0531,77.4744,62.4788,82.4423,53.5552,81.3013,67.2634,70.6667,53.9643,72.5577,67.4569,107.6603,67.1402,101.3846,62.7193,117.3462,56.3356,89.3654,59.1084,40900,0.608,0.0041,0.0279,5.61,1230000,0.0104,309,50500,162000,0.0057,3,3,3,4
92,93,35.79898987,35.26455312,10.823032760,12.069190370,9.840475537,1.226484465,1.108520818,0.578984573,0.989247312,0.766666667,0.929653100,0.978105525,0.162930468,0.014928822,195,1080,527.8478,280.6527,191,363,256.2143,43.7640,271.6335,5965.34,2617.6700,5964.43,5964.30,2617.2700,118.1750,62.5764,75.4417,60.3015,104.8500,68.9796,72.8583,54.3710,93.2333,50.2803,88.8000,47.2714,52.3250,49.2338,43.0417,47.1002,103.0167,66.7759,85.2583,60.0986,99.3667,50.4845,88.2083,58.4826,60300,0.639,0.0055,0.0409,5.31,149000,0.0184,310,78400,257000,0.0069,3,2,3,2
119,130,45.79898987,43.15388891,12.309163490,16.511517600,9.689735981,1.704021413,1.402668272,0.809697782,0.915384615,0.661111111,0.803002592,1.732391973,0.191100068,0.057754570,143,1134,592.5210,321.0752,143,540,266.2787,90.9614,326.2423,2984.13,2355.0600,411343.85,403595.01,102.7955,61.5944,55.1992,56.4222,65.7517,97.2500,69.4788,74.7778,54.8611,77.9111,58.3769,80.7722,59.4266,63.0611,47.4259,76.0222,70.0267,99.5167,70.4028,102.0389,54.7623,107.6111,55.8512,87.7556,46.4637,64200,0.689,0.0035,0.0428,5.76,3340000,0.0161,377,98800,333000,0.0058,2,3,4,2
82,85,34.14213562,33.38482302,10.217907940,11.010804750,9.609443146,1.145831718,1.131247546,0.488205858,0.964705882,0.820000000,0.924539690,0.388928709,0.160756518,0.022181173,182,1043,726.2561,295.4194,173,975,459.1111,300.4185,267.1450,11065.70,6940.8100,594738.82,589015.59,508.2615,67.6600,47.1379,85.1800,59.6245,117.7900,63.5420,106.9200,71.0900,71.8200,59.2714,85.9400,69.9636,79.3000,64.3646,44.7600,55.8895,120.7500,60.6732,88.6500,58.1856,59.6300,58.9790,112.5000,65.9522,72400,0.635,0.0067,0.0422,5.10,23200000,0.0195,549,87800,287000,0.0096,2,3,4,2
106,108,38.62741700,37.97445966,11.617374560,12.431588900,11.032161790,1.126849764,1.120148513,0.460942995,0.981481481,0.741258741,0.923703360,0.702083162,0.161312694,0.016903987,41,654,342.4151,144.8806,76,385,193.2703,62.0697,149.1448,4797.55,4796.9800,3926.87,3313.12,2583.7200,135.2448,51.2755,85.0769,73.6724,117.4266,68.5363,75.7972,57.0944,78.4336,57.9766,80.1189,49.4936,69.7483,44.9824,66.9301,55.5818,116.3427,67.6603,70.9510,48.5136,78.1049,51.9493,95.0699,53.2995,19900,0.554,0.0045,0.0332,5.51,-806000,0.0110,280,21300,66100,0.0069,3,3,3,4
110,112,39.79898987,39.15532775,11.834540550,13.045947180,11.060846510,1.179470954,1.145886360,0.530255739,0.982142857,0.769230769,0.901614364,0.948074540,0.164700225,0.016172826,86,814,461.0909,187.8330,85,454,192.3636,84.7765,268.7273,4843.62,4842.3900,2213.34,2198.65,1002.0300,54.0699,50.3787,43.8042,46.3971,120.6643,69.8446,96.5594,50.7448,105.1748,56.5480,101.4336,64.1413,64.3357,49.7100,50.5035,50.1411,118.4755,66.5305,85.6573,61.7598,97.1818,69.7199,97.9790,60.6394,30900,0.651,0.0046,0.0347,5.50,4310000,0.0126,340,41500,137000,0.0077,4,3,5,4
464,515,92.91168825,83.01174202,24.306031120,25.752472170,23.824079360,1.080943015,1.480515159,0.379679354,0.900970874,0.637362637,0.846152787,1.429067321,0.165424288,0.106552215,242,1102,788.1401,265.9315,167,969,393.0038,199.5392,395.1363,7815.23,15284.2400,700802.62,647377.37,144.0518,54.8709,43.9362,39.2912,42.1031,120.2225,89.2029,35.1346,38.9250,40.4780,42.6286,39.0508,39.8644,29.8242,37.6723,24.7473,38.7546,120.5027,89.4214,47.0852,42.1118,93.9121,54.4608,45.5907,42.6724,33100,0.826,0.0008,0.0473,7.26,2730000,0.0188,500,94500,345000,0.0017,5,5,5,3
111,111,39.21320344,38.67876668,11.888212210,13.373178190,10.658876100,1.254651811,1.102381210,0.603934595,1.000000000,0.776223776,0.932368532,1.022394973,0.163168282,0.013629000,44,1097,594.3395,330.9946,12,873,215.7667,183.9778,378.5728,4846.84,4846.8200,2743.69,2982.32,1894.9000,56.5664,49.9830,60.8531,47.6773,109.0839,69.0674,46.0699,62.3010,58.9930,59.5299,46.1119,65.1910,77.4965,57.9081,77.3287,57.1924,111.3007,69.2122,130.5594,59.2698,79.3846,51.0168,82.4266,53.8104,88000,0.647,0.0045,0.0263,5.51,-4840000,0.0091,550,119000,392000,0.0065,2,5,3,2
