Area,ConvexArea,Perimeter,ConvexPerimeter,EquivDiameter,MajorAxisLength,MinorAxisLength,SuperscribedDiameter,Elongation,Compactness,Eccentricity,Solidity,Extent,Circularity,RadialDistanceSD,SecondMoment,Roughness,MinIntensity,MaxIntensity,MeanIntensity,SDIntensity,MinIntensityBG,MaxIntensityBG,MeanIntensityBG,SDIntensityBG,IntensityDifference,markov1,markov2,markov3,markov4,markov5,gabormean_0_0,gaborSD_0_0,gabormean_0_1,gaborSD_0_1,gabormean_0_2,gaborSD_0_2,gabormean_1_0,gaborSD_1_0,gabormean_1_1,gaborSD_1_1,gabormean_1_2,gaborSD_1_2,gabormean_2_0,gaborSD_2_0,gabormean_2_1,gaborSD_2_1,gabormean_2_2,gaborSD_2_2,gabormean_3_0,gaborSD_3_0,gabormean_3_1,gaborSD_3_1,gabormean_3_2,gaborSD_3_2,Contrast,Correlation,Energy,Homogeneity,Entropy,x_3rdordermoment,Inversevariance,Sumaverage,Variance,Clustertendency,MaxProbability,Malignancy_1,Malignancy_2,Malignancy_3,Malignancy_4
138,143,45.89949494,45.14103857,13.25545387,14.39578074,12.77999158,15.62049935,1.12643116,1.214861763,0.460307519,0.965034965,0.884615385,0.851031934,1.398335678,0.166621386,0.016524286,140,1072,589.8696,243.0806,141,458,249.6667,103.3509,340.2029,3991.64,3990.19,3080.9,1570.71,1236.82,51.5,46.5955,51.1026,55.3089,125.1987,61.5817,67.3718,54.1394,95.2756,62.5024,55.0577,53.8771,65.8269,68.53,50.3974,60.4504,117.391,60.9194,56.4295,54.6376,81.2372,62.1328,52.2244,53.9338,47000,0.625,0.004,0.0219,5.62,233000,0.0062,452,61000,199000,0.0047,3,4,3,0
192,217,61.84062043,55.46188009,15.63528038,20.51030621,12.53303256,21.1896201,1.636499875,1.585026704,0.7915841,0.884792627,0.685714286,0.784371703,3.340361012,0.187201465,0.103148065,51,861,409.5417,154.709,27,451,248.9318,95.8784,160.6098,5654.94,2226.77,5654.44,5654.47,2226.63,86.3214,53.3185,81.7964,63.2159,118.1571,67.452,116.7464,49.893,77.5429,54.5339,113.8036,58.9684,86.9357,52.1439,78.1321,57.2069,113.75,69.4927,103.2393,59.3959,89.8179,55.478,100.2357,62.6763,25100,0.515,0.0022,0.0261,6.25,905000,0.0073,347,25500,77100,0.0035,0,5,3,3
97,101,38.97056275,38.21832544,11.11324596,14.25684647,9.122070089,14.31782106,1.562895957,1.245924587,0.768509933,0.96039604,0.76984127,0.83452296,2.712477349,0.182862865,0.019302706,28,1209,734.8866,342.0338,168,1293,516.1034,396.0149,218.7832,4813.77,1913.89,4812.71,4813.08,1913.8,67.754,61.2625,64.8571,65.4108,119.5952,69.5469,77.4841,51.6983,85.5794,48.46,82.9603,46.7248,49.0714,51.2578,69.6905,48.3913,126.3651,68.8093,92.9286,58.3826,82.0476,61.6301,67.6905,54.2347,82000,0.757,0.0052,0.0265,5.36,34300000,0.0095,676,117000,414000,0.0066,0,3,3,2
843,1133,181.3797257,126.8293322,32.76188237,38.69706586,32.73511752,46.14108798,1.182126988,3.105560847,0.533289497,0.744042365,0.554605263,0.658564061,3.710434899,0.190271661,0.300752431,-149,1630,886.6382,372.2956,-243,1292,389.8257,362.7845,496.8125,15781.05,87623.44,643281.31,708980.96,3671.47,54.4309,49.0041,49.5428,49.7459,107.9691,93.9231,33.4243,34.2379,46.425,42.8095,30.9474,36.1261,38.3724,34.6271,26.1533,30.0145,107.6533,92.6741,56.7132,42.8777,54.8678,45.7441,41.4467,40.286,111000,0.716,0.0004,0.0197,8.05,4760000,0.0069,927,194000,667000,0.0006,5,5,0,4
510,555,93.01219331,86.54327229,25.48238937,28.37968926,23.66524234,30.46309242,1.199213972,1.349894199,0.551946471,0.918918919,0.674603175,0.855684008,1.94413786,0.167007818,0.069549172,16,1058,569.5059,326.3926,51,1017,403.1098,329.9771,166.3961,6368.28,1581.46,6367.58,6367.43,1581.07,34.6521,34.2823,26.6931,36.4006,95.0172,73.4338,25.3704,38.5612,27.4087,33.6305,29.2989,42.8207,86.6786,60.0373,32.4537,39.1401,95.2725,73.6564,25.4193,36.8105,38.6706,40.9276,27.5146,38.3067,45500,0.802,0.0008,0.0421,7.3,3960000,0.0156,513,112000,403000,0.0017,4,5,5,0
63,64,29.55634919,29.02191243,8.956231982,9.12846988,8.931126244,9.486832981,1.022096165,1.103446202,0.206808123,0.984375,0.777777778,0.939936163,0.269063333,0.159154079,0.018081961,113,1016,435.9841,305.6751,122,569,225.6111,142.0237,210.373,2036.8,1524.79,260334.54,255204.62,107.3179,122.8642,69.0764,87.7778,65.7588,103.4691,66.2761,53.6173,67.4803,56.8025,66.9394,55.2469,68.7782,121.5802,59.4741,94.7654,75.017,103.4444,65.7353,107.8519,67.0304,79.5062,43.8979,83.963,70.3918,85900,0.556,0.0085,0.0343,4.86,6920000,0.014,319,89200,277000,0.0092,0,3,3,2
1378,1440,149.7401154,139.5263716,41.88703967,46.68425101,38.23722382,48.33218389,1.220911101,1.294843393,0.573707219,0.956944444,0.809635723,0.889501081,7.34536109,0.165041632,0.068209803,120,1169,997.8904,231.2987,93,1110,546.6883,353.4278,451.2021,3223.4,1335.67,3216.6,3216.02,1333.83,21.3508,29.1717,13.7109,26.3804,180.3907,89.5266,26.2967,33.5872,42.5411,30.2353,24.9083,32.8831,19.7509,29.2496,15.2703,32.6691,179.9706,89.385,34.5881,39.4916,43.7673,33.0368,33.8173,42.0954,18300,0.905,0.0005,0.105,7.84,1060000,0.0517,836,90700,345000,0.002,0,3,5,5
85,91,37.21320344,36.34292848,10.4031419,13.92471381,8.119966511,14.31782106,1.714873306,1.296478516,0.812376373,0.934065934,0.674603175,0.808702808,2.613805343,0.189091797,0.023386188,273,1041,657.5765,199.9,269,716,394.8293,103.4198,262.7472,3766.8,5314.68,421110.57,408297.08,278.0185,104.4841,56.3949,85.6429,54.1146,118.7143,66.449,79.2302,63.0462,64.1111,62.9451,98.5873,59.4899,104.7619,74.9964,98.9444,65.5357,125.1429,62.8631,109.8968,63.7425,74.0556,67.1343,118.3492,70.2645,46700,0.48,0.0052,0.0231,5.36,2060000,0.0058,343,44300,131000,0.0073,2,3,0,1
692,717,102.1837662,99.38756893,29.68302149,33.28538349,27.14251523,34.17601498,1.22631905,1.200736887,0.578829667,0.965132497,0.831730769,0.880342813,2.887337736,0.166362556,0.027364398,15,760,315.5852,146.996,35,601,216.6667,95.5394,98.9185,5705.73,1917.05,5704.7,5704.76,1916.93,93.4195,53.4867,61.8353,50.624,121.4219,62.5871,50.2103,37.4836,45.8401,38.4212,59.4111,38.1372,57.1262,43.7657,33.7115,39.566,118.0817,60.5047,82.4219,52.6656,71.0745,51.7363,74.5096,47.2632,22000,0.492,0.0007,0.0319,7.41,563000,0.0099,304,21600,64500,0.0015,5,5,0,3
129,139,46.87005769,43.96111651,12.81592374,15.95899875,10.75000592,16.4924225,1.484557205,1.355162582,0.739094705,0.928057554,0.671875,0.838807194,3.056919644,0.178093799,0.062063956,95,1121,576.2481,314.833,7,825,215.3651,158.1859,360.883,2594.97,2341.49,396883.19,394582.39,177.6956,71.2292,48.8683,83.9167,62.5978,101.4844,66.9333,55.625,59.6653,53.8906,57.5238,50.974,53.0377,79.3594,54.4104,77.2813,61.037,100.1563,71.2036,70.375,55.3246,98.6615,55.4832,78.776,67.6137,71700,0.666,0.0033,0.0298,5.84,6460000,0.0094,493,105000,351000,0.0045,3,4,0,3
1372,1816,214.3086579,171.2420092,41.79574925,59.93619754,37.76218605,67.26812024,1.587201479,2.663884909,0.776562896,0.755506608,0.511940299,0.587953995,12.37136173,0.228483227,0.200956177,110,1154,710.8681,311.8009,55,2423,282.432,331.2616,428.4361,6857.61,7157.42,581442.08,513669.75,77.4898,30.3097,33.838,18.2146,28.964,85.6578,90.5722,23.9612,28.8981,36.9194,36.6903,27.747,34.0988,16.316,22.5646,11.7313,23.5033,85.1989,89.065,20.0802,30.2832,29.8881,33.0903,20.5201,31.6379,35200,0.88,0.0002,0.0495,8.59,2850000,0.0205,454,145000,543000,0.0006,5,5,5,0
41,41,25.45584412,25.45584412,7.225151994,7.481141602,7.481141602,9,1,1.257712233,0,1,0.50617284,0.795094437,0.466090619,0.166567519,6.66E-16,179,2130,810.5366,624.8685,129,949,293.65,166.9496,516.8866,4577.23,4578.53,2143.06,3308.42,1739.79,103.6296,71.046,70.1728,67.5481,99.8025,69.8497,74.2593,69.2185,91.8642,58.9544,71.3704,69.1449,105.284,74.0282,111.5926,76.6084,98.2222,69.8063,124.6543,63.3204,112.6914,46.7845,113.5926,56.109,387000,0.41,0.0085,0.0222,4.87,54100000,0.0112,504,318000,890000,0.0087,1,1,1,0
76,78,33.21320344,32.42683078,9.836981519,11.00048598,8.993812422,11.18033989,1.223117123,1.155042794,0.575810495,0.974358974,0.690909091,0.908268905,0.648731682,0.16384267,0.023676507,301,1120,794.1711,287.1452,278,1075,557.3824,301.6943,236.7887,3453.85,1197.17,3456.74,3458.64,1196.8,113.4,57.532,86.2364,60.5608,117.6818,66.1567,64.3545,57.653,65.2909,65.0238,65.2,59.5181,66.9091,56.0682,108.7545,70.8432,116.7727,65.2461,84.1,61.2521,83.9636,61.9654,109.6182,61.561,60800,0.728,0.006,0.035,5.21,11800000,0.0134,481,89600,309000,0.0077,0,3,4,3
166,180,53.59797975,50.7552417,14.53814859,16.48564638,13.66846154,18.11077028,1.206108408,1.377142523,0.559081258,0.922222222,0.576388889,0.809759686,1.283448021,0.171662918,0.053038157,16,1705,533.9398,431.7479,11,1726,394.2787,476.9017,139.6611,5826.28,2233.53,5825.5,5827.75,2232.69,32.6181,38.8564,28.7604,40.4915,81.6042,66.5576,36.7222,42.2316,41.9097,57.4791,39.5347,46.6709,86.7292,61.6074,40.4063,52.9355,94.7465,73.0837,62.8854,63.7345,66.2778,52.6353,57.0139,59.125,82200,0.818,0.0021,0.0247,6.29,-48700000,0.0088,452,185000,669000,0.0031,3,4,3,0
67,69,32.38477631,31.90996456,9.236181543,11.12067984,8.110868408,12.04159458,1.371083746,1.245653167,0.684140704,0.971014493,0.697916667,0.826860076,1.934930902,0.174243507,0.014661573,272,1171,777.0746,285.0868,255,903,419.6207,168.615,357.4539,3925.52,1688.3,3924.78,3924.45,1688.08,48.0729,58.1831,42.6042,58.7199,122.3229,67.802,88,58.7664,101.25,64.2967,75.1979,59.5679,61.3854,67.4169,52.1771,67.2533,123.0417,69.4039,101.0313,50.0577,80.3646,67.2821,131.0417,57.7401,71300,0.683,0.0071,0.0266,5.05,27200000,0.0055,441,88700,299000,0.009,2,3,0,2
335,366,75.59797975,69.75971277,20.65272978,23.18511584,18.84543672,24.20743687,1.230277451,1.357580866,0.582508262,0.915300546,0.725108225,0.865058153,1.190767072,0.16605101,0.077227817,152,1075,737.2478,223.1091,104,962,386.7795,240.0291,350.4682,5863.89,5861.2,3873.76,3309.41,2082.3,57.5519,45.1076,45.0152,47.7633,128.9286,77.6043,56.1061,48.0189,67.9264,38.9893,70.461,56.5987,61.5649,50.3515,45.8571,46.6929,127.7597,77.4717,47.8009,51.7393,49.4762,40.0407,45.026,48.7372,28000,0.808,0.0013,0.0328,6.79,3300000,0.0102,567,70800,256000,0.0022,1,5,4,0
81,89,39.45584412,37.26888847,10.1554125,14.21141721,8.064287003,15.03329638,1.762265804,1.529423628,0.823406968,0.91011236,0.6,0.732827912,2.879549208,0.203958671,0.055427927,108,843,389.6914,172.9753,103,361,194.5926,62.3043,195.0988,2271.87,795.6424,156388.61,150707.95,71.5083,108.363,58.1797,97.6222,59.6711,129.8963,69.7549,86.2444,53.2877,84.8519,65.5606,114.4074,61.0154,78.963,66.9107,54.6074,57.0694,110.763,67.5506,73.1481,62.1776,69.5704,58.7953,72.2444,59.6488,36000,0.417,0.0049,0.0326,5.43,-1370000,0.0075,238,30200,84900,0.0071,3,3,2,0
52,54,27.79898987,27.26455312,8.13685789,9.362851161,7.318462804,10.19803903,1.27934669,1.182618921,0.623718618,0.962962963,0.65,0.879055793,0.800109311,0.16653391,0.019225042,299,1013,623.9038,210.1276,219,661,397.3929,121.6928,226.511,4057.25,1690.71,4057.24,4059.14,1690.59,84.2,64.3278,118.0125,59.7555,105.8625,61.4361,72.0375,67.6758,77.675,59.7403,77.425,65.3481,120.5,59.1646,77.6875,63.4792,108.2125,64.3199,99.9375,59.4929,92.8875,70.5521,104.3125,57.6813,50000,0.47,0.0086,0.0226,4.85,1770000,0.0099,363,45400,133000,0.0086,2,2,0,3
2233,2367,197.6223664,178.5024779,53.32113937,56.91544903,51.08452985,61.13100686,1.114142563,1.391789653,0.440910234,0.943388255,0.63079096,0.880663686,3.306745352,0.163634428,0.096749618,171,1127,887.1514,259.5867,80,1015,249.9663,119.7362,637.185,4700.76,4692.5,6700.51,7250.07,2193.11,30.9726,27.534,22.089,25.6567,130.1271,105.0408,21.0181,27.2269,50.8944,37.8648,21.3692,26.4403,40.478,32.6221,22.8008,27.1338,130.0808,105.0087,22.4395,28.6361,41.2989,34.4004,23.1768,29.1365,13800,0.951,0.0002,0.0961,8.66,145000,0.0502,589,141000,550000,0.0011,5,0,3,4
127,128,42.72792206,42.11969499,12.71618741,14.27440024,11.61427141,14.4222051,1.229039664,1.143957686,0.581364285,0.9921875,0.888111888,0.899586957,1.018472873,0.165346031,0.014234885,182,822,390,123.825,124,874,451.375,248.7898,61.375,5034.23,5034.02,4686.26,2352.91,1873.91,45.1119,49.1372,40.3217,49.1181,124.4685,56.9363,54.3636,56.4246,49.3986,54.2845,54.7413,54.1021,67.9231,59.7713,38.3566,54.4603,130.3427,59.9912,62.3077,61.9305,92.6224,51.6671,54.7273,60.5621,11700,0.704,0.0047,0.0482,5.48,-1140000,0.0077,280,17500,59600,0.008,3,3,0,4
169,185,54.28427125,52.08015355,14.66892917,19.80646582,11.46303078,20.22374842,1.72785594,1.387558989,0.815503634,0.913513514,0.65,0.782982502,2.809787709,0.192688793,0.040603247,19,1338,711.284,343.7031,42,1167,486.1978,278.4531,225.0862,4571.63,4566.9,2253.48,2818.12,1496.8,105.7538,60.4563,96.8038,67.0552,107.9385,70.8519,88.5038,67.8712,96.6962,57.9123,75.1577,61.8919,73.9462,55.1973,57.0077,49.5476,105.9385,75.1425,91.0577,61.3328,57.2962,45.2518,90.9538,62.9504,86700,0.644,0.0023,0.0172,6.17,-4480000,0.0052,637,115000,380000,0.0032,3,0,4,3
728,783,113.2964646,107.4232219,30.44533443,37.34246732,25.81938761,41.10960958,1.446295624,1.4031092,0.722451524,0.929757344,0.583333333,0.79276578,4.480217359,0.17671995,0.051839593,162,1130,986.3516,185.7775,101,1136,702.2769,408.7578,284.0747,24210.09,116986.36,960379.47,723196.42,189.6483,29.5601,35.9349,19.8093,32.5508,132.4511,102.6779,28.0681,48.2364,35.4135,52.6722,27.0345,46.8829,35.3261,36.6061,23.8478,32.8597,132.0441,101.2796,41.4415,42.1478,64.1138,45.0744,62.4319,64.7273,23000,0.889,0.0005,0.0852,7.67,-2360000,0.0386,784,102000,384000,0.0019,0,4,5,2
570,661,128.2253967,98.2246333,26.93968338,32.07208205,25.21945407,34.66987165,1.271719918,2.295426459,0.617798226,0.862329803,0.664335664,0.742410127,4.99286643,0.182233843,0.233968966,197,1455,1009.9,231.2639,62,1066,447.2535,239.2431,562.65,16858.8,17735.11,1062033.37,1049962.72,571.1517,60.9371,49.3472,34.2389,35.5466,127.2133,82.9405,50.9977,50.9758,48.2914,41.7322,47.3671,47.1456,39.6142,36.2319,27.1177,35.3092,124.7984,81.479,63.5198,57.0779,65.8601,48.6893,57.549,56.2668,54600,0.77,0.0007,0.0309,7.45,-2600000,0.0117,786,119000,423000,0.0015,5,0,4,4
54,55,27.79898987,27.54705397,8.291859587,9.159593325,7.746519971,9.486832981,1.182413956,1.13881822,0.533615025,0.981818182,0.666666667,0.894238377,0.466724598,0.163472286,0.009062772,17,2688,965.25,871.9683,36,956,319.5556,266.6206,645.6944,2881.63,2882.5,2605.46,1606.57,1364.82,95.679,66.7675,69.0247,62.526,97.2222,73.7192,87.8148,58.4027,112.1852,65.284,86.0617,66.2777,93.8272,66.2346,111.4568,74.3433,107.7778,73.1883,97.0864,63.7064,85.4074,56.5966,85.2469,67.7092,762000,0.471,0.0086,0.0203,4.86,390000000,0.0099,816,680000,1990000,0.0106,0,1,1,2
1087,1196,141.7817459,127.6880463,37.20230349,43.0922637,34.1810582,44.72135955,1.260705957,1.471638808,0.608952912,0.908862876,0.667690418,0.837797238,5.803209688,0.173793771,0.09940419,176,1205,937.3772,254.3933,124,813,285.1553,132.4266,652.2219,4764.44,8036.82,939817.92,927342.03,39.7571,29.3323,30.9864,20.1634,29.1237,136.8464,95.5191,24.8772,34.0126,30.2021,32.9761,24.9767,32.062,31.4416,28.6894,23.1824,29.27,137.1499,95.9842,43.516,43.7589,56.274,42.0542,46.4251,50.6323,25800,0.907,0.0004,0.0596,8.08,1510000,0.0248,624,138000,528000,0.0009,0,5,3,3
748,813,117.2964646,105.24031,30.86070608,36.77173897,26.73560316,38.47076812,1.375384679,1.463721266,0.686564059,0.9200492,0.666666667,0.848686364,2.893318152,0.17248384,0.102783614,106,1147,730.9465,343.5086,73,1090,243.5428,185.6557,487.4037,5646.4,2327.41,5636.14,5636.97,2324.05,49.7398,36.4672,22.975,27.7564,112.2112,92.9944,26.2451,33.6939,47.0472,36.128,26.0258,33.1045,77.5927,56.5733,27.8645,33.674,112.2299,92.7132,52.6988,43.2641,83.0517,52.5097,60.3182,51.8422,37700,0.867,0.0005,0.0535,7.7,-1140000,0.0227,522,142000,531000,0.0016,5,0,4,5
71,75,34.38477631,33.29511807,9.507891863,12.0734181,7.821925548,12.52996409,1.543535287,1.325147416,0.761756543,0.946666667,0.657407407,0.804835444,2.15597153,0.179826828,0.031690136,210,898,570.6901,183.3828,179,607,353.027,113.2538,217.6631,2864.85,4002.72,300735.8,316376.77,263.3208,94.4352,58.9746,77.0093,52.9418,118.3426,65.4786,109.6944,59.0706,105.8889,59.1972,114.5278,46.1745,96.1296,63.4989,82.1759,61.2935,123,69.3063,88.4722,68.5498,93.7315,61.492,86.213,67.2351,34700,0.551,0.0061,0.0265,5.19,402000,0.0098,351,37100,115000,0.0069,0,3,3,2
75,77,32.14213562,31.74111419,9.772050238,10.47051183,9.221136577,10.77032961,1.135490375,1.096171058,0.473717659,0.974025974,0.833333333,0.935463383,0.749182198,0.159995259,0.012476502,148,1106,574.9333,288.714,166,981,578,332.8929,3.0667,5283.02,5281.35,2463.54,3092.63,1243.28,67.2111,56.3238,79.1111,66.0726,110.6556,64.2385,78.5667,61.5953,59.8444,61.0963,90.9444,63.3305,52.7667,56.1411,84.8222,55.3275,111.1111,62.7566,128.4889,72.9739,84.9333,56.763,118.9222,68.0616,53100,0.77,0.0075,0.0249,4.99,1630000,0.0109,442,76300,271000,0.0075,0,2,3,3
1325,1371,140.2253967,135.042942,41.07362167,45.90045147,37.36683445,48.38388161,1.228374096,1.180939401,0.580746795,0.966447848,0.778495887,0.913023511,4.577387104,0.165116278,0.036958033,34,1258,886.9894,325.864,58,872,210,176.9758,676.9894,6338.31,8309.94,987737.77,982734.08,68.0068,33.0482,36.9903,21.0975,29.518,159.48,97.162,20.6234,29.1268,32.2103,30.6933,20.2427,26.5762,46.527,39.8711,27.738,32.5128,158.1575,96.0132,31.9659,32.5675,69.7873,42.2053,32.658,40.5854,45600,0.856,0.0004,0.0853,8,3050000,0.0417,736,160000,593000,0.0017,0,5,5,3
192,198,53.9411255,52.80266496,15.63528038,17.43406567,14.65526794,18.68154169,1.189610845,1.205948926,0.541639264,0.96969697,0.666666667,0.865365165,2.200207487,0.167987258,0.021105613,100,946,486.3125,222.5409,73,431,199.5417,65.5907,286.7708,6294.52,2276.24,6291.98,6292.06,2275.96,68.5451,48.3054,39.8542,37.8633,98.5104,74.2695,34.7118,48.7022,43.8715,44.3305,45.7847,47.2391,25.1146,35.5075,19.2396,37.553,99.9479,72.5921,63.8438,57.9909,73.9201,54.9584,67.3681,60.2765,21500,0.811,0.0021,0.0357,6.28,1690000,0.0134,338,53400,193000,0.004,3,5,3,0
72,74,32.627417,31.91483466,9.57461473,10.52011259,8.924412157,11.18033989,1.178801741,1.176584239,0.529485364,0.972972973,0.654545455,0.888294888,0.461550728,0.162891697,0.021839986,190,1062,639.375,304.5419,171,653,288.2368,119.1201,351.1382,5536.18,2564.32,407717.7,405686.96,216.8071,83.8182,63.4103,89.8545,59.8473,111.4091,70.9474,68.7909,53.7441,68.3545,58.7665,67.8182,50.1171,54.9636,53.7427,46.7,53.0478,109.8545,69.6331,89.6455,67.6979,71.6455,58.1358,97.6455,68.0849,71600,0.663,0.006,0.0405,5.21,9510000,0.0194,385,96500,321000,0.0078,0,3,4,2
367,454,105.0538239,87.63696294,21.6166351,37.95114215,14.69097313,35.51056181,2.583296682,2.393028118,0.922036786,0.808370044,0.42183908,0.600483794,4.39951402,0.28158161,0.165789881,91,1127,633.5804,288.7107,38,787,163.3777,125.9979,470.2026,4099.94,1927.17,4101.32,4101.86,1925.81,27.1218,36.4018,20.6931,34.5154,68.7241,73.5634,28.3552,41.7655,38.5897,48.1823,27.9276,40.9661,36.069,40.3666,36.7069,45.2545,65.5,71.601,57.7862,58.121,57.723,49.2361,54.9897,61.4128,40100,0.807,0.0007,0.0576,7.43,1750000,0.0269,338,103000,371000,0.0018,3,5,4,0
58,58,28.72792206,28.54977648,8.593479714,10.45922412,7.237861307,10.44030651,1.445071089,1.132323629,0.721890331,1,0.828571429,0.894195403,1.182171732,0.171460494,0.00620113,182,965,510.3276,265.8994,156,365,192.9167,55.6163,317.4109,5903.4,1331.77,274757.27,274673.59,134.8474,87.0857,60.0316,84.2429,67.4753,110.2143,64.0624,76.0286,51.1111,103.5429,59.2667,81.6286,47.1151,55.3714,65.8321,47.4857,61.6753,111.0143,63.1179,103.8286,54.0118,102.2571,44.4951,98.8571,53.3143,71100,0.597,0.0101,0.0309,4.68,-1150000,0.0148,337,70800,227000,0.0101,3,3,2,0
66,66,29.79898987,29.79898987,9.166995688,9.62320428,8.883078909,10.19803903,1.083318563,1.070654349,0.384585178,1,0.733333333,0.934008254,0.559935005,0.159894399,6.66E-16,216,1145,696.3788,309.5807,196,917,437.2083,235.2579,259.1705,7954.4,7316.24,517153.54,489131.43,1013.34,72.9444,50.315,64.5778,57.3236,109.2889,63.7785,59.3889,66.0765,61.2222,62.8726,73.2222,60.3445,106.1444,58.4717,82.2333,62.675,109.9222,65.6164,80.9778,62.6854,102.1444,66.4953,117.2111,59.3689,86600,0.594,0.0075,0.022,4.99,456000,0.0054,475,96700,308000,0.0087,0,3,3,2
75,77,32.14213562,31.74111419,9.772050238,10.47051183,9.221136577,10.77032961,1.135490375,1.096171058,0.473717659,0.974025974,0.833333333,0.935463383,0.749182198,0.159995259,0.012476502,148,1106,574.9333,288.714,166,981,578,332.8929,3.0667,5283.02,5281.35,2463.54,3092.63,1243.28,67.2111,56.3238,79.1111,66.0726,110.6556,64.2385,78.5667,61.5953,59.8444,61.0963,90.9444,63.3305,52.7667,56.1411,84.8222,55.3275,111.1111,62.7566,128.4889,72.9739,84.9333,56.763,118.9222,68.0616,53100,0.77,0.0075,0.0249,4.99,1630000,0.0109,442,76300,271000,0.0075,0,2,3,3
66,67,31.21320344,30.5006211,9.166995688,10.75357457,7.974058633,11.18033989,1.348569789,1.174688958,0.670923773,0.985074627,0.666666667,0.891530968,0.892812825,0.16719537,0.022829516,4,1319,511.0152,466.6436,5,1273,405.3226,407.9845,105.6926,3810.27,3809.12,2219.3,2870.14,1873.79,90.8586,65.3932,89.2222,67.3658,102.1414,73.9484,74.6566,62.8362,108.8485,67.7406,63.899,69.8476,107.0505,72.1726,83.1111,73.1843,99.7374,72.3984,75.5455,67.2443,97.6162,63.5947,81.8889,70.9149,179000,0.619,0.0068,0.024,5.09,6330000,0.0098,499,204000,660000,0.0084,0,3,2,4
202,294,88.18376618,65.12027862,16.03728119,21.29937939,15.50946619,24.20743687,1.373314795,3.063487075,0.685401697,0.68707483,0.540106952,0.598589002,2.147846079,0.213966719,0.261538927,136,994,456.4109,233.5108,12,2171,368.1105,453.697,88.3004,9183.88,11748.75,299795.67,291053.88,298.4854,75.377,58.3503,57.5455,53.0879,68.7139,66.0003,89.131,56.8014,92.8262,61.5987,89.7246,62.4318,45.5348,43.3418,42.8743,47.8707,74.0134,68.2019,77.115,55.1545,68.6203,51.7668,85.107,61.3995,66200,0.706,0.0016,0.0389,6.56,57700000,0.0144,398,106000,360000,0.0028,4,4,0,2
55,56,27.79898987,27.4426987,8.368283872,8.617210021,8.348471099,9.219544457,1.032190196,1.118112434,0.247790275,0.982142857,0.679012346,0.917738431,0.307015826,0.160552968,0.012816695,128,1742,682.1091,517.6833,136,725,279.6154,158.3834,402.4937,5020.88,5018.38,2816.36,3335.49,2123.24,96.8765,54.6359,81.8148,68.5859,100.6049,65.326,66.9877,67.9843,79.7778,57.5057,57.7407,62.8168,114.642,61.004,103.4074,68.8948,102.9136,68.5954,118.7284,59.9258,114.0988,63.7618,92.2346,66.4043,296000,0.437,0.0086,0.0323,4.86,4450000,0.0143,493,253000,722000,0.0117,1,1,0,1
41,41,25.45584412,25.45584412,7.225151994,7.481141602,7.481141602,9,1,1.257712233,0,1,0.50617284,0.795094437,0.466090619,0.166567519,6.66E-16,179,2130,810.5366,624.8685,129,949,293.65,166.9496,516.8866,4577.23,4578.53,2143.06,3308.42,1739.79,103.6296,71.046,70.1728,67.5481,99.8025,69.8497,74.2593,69.2185,91.8642,58.9544,71.3704,69.1449,105.284,74.0282,111.5926,76.6084,98.2222,69.8063,124.6543,63.3204,112.6914,46.7845,113.5926,56.109,387000,0.41,0.0085,0.0222,4.87,54100000,0.0112,504,318000,890000,0.0087,1,1,1,0
75,77,32.38477631,31.77654924,9.772050238,10.11571592,9.615826206,10.77032961,1.051986143,1.112783496,0.310470965,0.974025974,0.75,0.933378216,0.332411153,0.160104296,0.018781265,135,1005,576.1467,286.9027,144,496,238.52,108.364,337.6267,3466,2348.41,389038.91,376439.44,202.5584,65.5,64.577,57.49,62.148,111.19,66.5227,130.62,70.0924,106.98,64.1986,117.8,57.5733,78.44,55.5286,94.03,64.9358,110.95,65.4807,112.91,65.1396,106.1,57.5881,109.42,61.4252,76300,0.59,0.0067,0.0307,5.11,7250000,0.0158,407,86900,276000,0.0081,0,3,3,2
39,39,22.72792206,22.72792206,7.04672564,7.441200585,6.786109493,7.615773106,1.096534118,1.054010632,0.410269502,1,0.795918367,0.948757033,0.206813159,0.158262951,4.44E-16,108,951,508.5897,286.497,95,699,347.4,204.8383,161.1897,4549.46,4547.69,1533.46,3804.7,1392.27,107.1429,55.5379,113.8367,61.624,108.6939,59.5596,48.1224,69.3646,69.3673,76.8057,61.4286,65.8765,105.449,60.5255,123.7755,66.9008,110.2857,60.5506,103.2041,70.6417,107.4694,63.318,104.1224,64.6412,80800,0.571,0.0154,0.0186,4.25,17300000,0.007,418,71500,225000,0.0165,2,3,3,0
278,324,74.52691193,69.19402686,18.81384048,24.18705764,16.73073804,26.92582404,1.44566591,1.589906529,0.722163164,0.858024691,0.617777778,0.729654808,5.095675878,0.193854471,0.071556501,295,1201,748.4424,189.0855,160,844,517.5349,160.9948,230.9076,6100.35,2007.74,6095.73,6095.54,2007.27,48.9467,50.349,42.9422,44.1581,113.8756,77.018,50.0089,44.2338,52.7556,49.0204,50.8867,42.6341,53.1644,48.2299,40.4289,46.3721,114.3889,79.212,99.9289,57.4801,60.9644,45.1673,108.1711,60.5377,23000,0.748,0.0013,0.0333,6.77,2590000,0.0097,516,44900,157000,0.0021,5,4,4,0
